dataset,cost,seed,pop_size,ngen,mut_rate,cross_rate,timeout,slurm
ft10,1113,836332,1000,5000,0.1,0.7,300,60361
ft10,1095,836332,1000,5000,0.1,0.6,300,60351
ft10,1113,503245,1000,5000,0.1,0.8,300,33371
ft10,1085,866473,1000,5000,0.7,0.1,300,13441
ft10,1080,51673,300,5000,0.3,0.1,300,3321
ft10,1115,836332,1000,5000,0.5,0.1,300,60601
ft10,1038,976328,100,5000,0.1,0.8,300,60821
ft10,1110,503245,500,5000,0.3,0.5,300,33061
ft10,1050,515381,100,5000,0.3,0.6,300,13721
ft10,1046,976328,100,5000,0.1,0.7,300,60811
ft10,1104,960512,500,5000,0.3,0.7,300,6081
ft10,1082,503245,500,5000,0.3,0.6,300,33071
ft10,1041,976328,100,5000,0.1,0.6,300,60801
ft10,1035,976328,100,5000,0.1,0.9,300,60831
ft10,1082,862527,500,5000,0.4,0.4,300,24121
ft10,1063,503245,500,5000,0.3,0.7,300,33081
ft10,1026,515381,100,5000,0.3,0.7,300,13731
ft10,1031,976328,100,5000,0.1,0.4,300,60781
ft10,1079,503245,500,5000,0.4,0.1,300,33091
ft10,1027,976328,100,5000,0.1,0.3,300,60771
ft10,1002,515381,100,5000,0.4,0.1,300,13741
ft10,1019,237663,100,5000,0.5,0.4,300,331
ft10,1031,976328,100,5000,0.1,0.5,300,60791
ft10,1045,503245,500,5000,0.3,0.4,300,33051
ft10,1094,862527,500,5000,0.4,0.5,300,24131
ft10,1044,976328,100,5000,0.2,0.1,300,60841
ft10,1117,960512,500,5000,0.4,0.1,300,6091
ft10,1023,976328,100,5000,0.2,0.7,300,60901
ft10,1022,515381,100,5000,0.3,0.3,300,13691
ft10,1077,51673,300,5000,0.2,0.7,300,3301
ft10,1088,503245,500,5000,0.2,0.8,300,33011
ft10,1007,976328,100,5000,0.2,0.6,300,60891
ft10,1126,862527,500,5000,0.4,0.6,300,24141
ft10,1088,503245,500,5000,0.3,0.1,300,33021
ft10,1044,976328,100,5000,0.2,0.5,300,60881
ft10,1029,515381,100,5000,0.3,0.4,300,13701
ft10,1006,976328,100,5000,0.2,0.4,300,60871
ft10,1094,503245,500,5000,0.3,0.2,300,33031
ft10,1021,976328,100,5000,0.2,0.3,300,60861
ft10,1065,237663,500,5000,0.1,0.3,300,1371
ft10,1040,976328,100,5000,0.2,0.2,300,60851
ft10,1095,503245,500,5000,0.3,0.3,300,33041
ft10,1025,515381,100,5000,0.3,0.5,300,13711
ft10,1088,503245,500,5000,0.4,0.2,300,33101
ft10,1099,862527,500,5000,0.4,0.3,300,24111
ft10,1041,976328,100,5000,0.1,0.2,300,60761
ft10,1028,51673,100,5000,0.2,0.8,300,2411
ft10,1073,862527,500,5000,0.4,0.1,300,24091
ft10,1116,836332,1000,5000,0.6,0.3,300,60671
ft10,1049,515381,100,5000,0.4,0.5,300,13781
ft10,1139,836332,1000,5000,0.6,0.2,300,60661
ft10,1084,503245,500,5000,0.5,0.3,300,33171
ft10,1115,836332,1000,5000,0.6,0.1,300,60651
ft10,1135,836332,1000,5000,0.5,0.5,300,60641
ft10,1027,515381,100,5000,0.4,0.6,300,13791
ft10,1086,503245,500,5000,0.5,0.4,300,33181
ft10,1126,862527,500,5000,0.3,0.7,300,24081
ft10,1096,836332,1000,5000,0.5,0.4,300,60631
ft10,1088,503245,500,5000,0.5,0.5,300,33191
ft10,1125,836332,1000,5000,0.5,0.3,300,60621
ft10,1105,836332,1000,5000,0.5,0.2,300,60611
ft10,1116,960512,500,5000,0.3,0.5,300,6061
ft10,1024,515381,100,5000,0.5,0.1,300,13801
ft10,1124,503245,500,5000,0.6,0.1,300,33201
ft10,1092,503245,500,5000,0.5,0.2,300,33161
ft10,1080,862527,500,5000,0.3,0.6,300,24071
ft10,1096,836332,1000,5000,0.6,0.4,300,60681
ft10,1064,515381,100,5000,0.4,0.4,300,13771
ft10,1074,51673,300,5000,0.2,0.8,300,3311
ft10,1005,976328,100,5000,0.1,0.1,300,60751
ft10,1103,503245,500,5000,0.4,0.3,300,33111
ft10,1125,836332,1000,5000,0.9,0.1,300,60741
ft10,1055,515381,100,5000,0.4,0.2,300,13751
ft10,1094,503245,500,5000,0.4,0.4,300,33121
ft10,1111,836332,1000,5000,0.8,0.2,300,60731
ft10,1086,862527,500,5000,0.4,0.2,300,24101
ft10,1113,836332,1000,5000,0.8,0.1,300,60721
ft10,1074,503245,500,5000,0.4,0.5,300,33131
ft10,1112,836332,1000,5000,0.7,0.3,300,60711
ft10,1103,960512,500,5000,0.3,0.6,300,6071
ft10,1031,515381,100,5000,0.4,0.3,300,13761
ft10,1052,237663,100,5000,0.4,0.1,300,241
ft10,1129,503245,500,5000,0.4,0.6,300,33141
ft10,1121,836332,1000,5000,0.7,0.2,300,60701
ft10,1129,836332,1000,5000,0.7,0.1,300,60691
ft10,1077,503245,500,5000,0.5,0.1,300,33151
ft10,1069,976328,200,5000,0.6,0.3,300,61571
ft10,1093,503245,300,5000,0.3,0.1,300,32571
ft10,1106,862527,1000,5000,0.1,0.2,300,24311
ft10,1070,976328,500,5000,0.6,0.2,300,62461
ft10,1086,976328,500,5000,0.6,0.1,300,62451
ft10,1074,237663,300,5000,0.7,0.3,300,1311
ft10,1054,503245,200,5000,0.1,0.5,300,31991
ft10,1115,866473,1000,5000,0.1,0.7,300,13111
ft10,1106,976328,500,5000,0.5,0.5,300,62441
ft10,1045,503245,200,5000,0.1,0.6,300,32001
ft10,1061,862527,1000,5000,0.3,0.7,300,24531
ft10,1074,976328,500,5000,0.5,0.4,300,62431
ft10,1098,976328,500,5000,0.5,0.3,300,62421
ft10,1060,51673,300,5000,0.1,0.6,300,3201
ft10,1045,503245,200,5000,0.1,0.7,300,32011
ft10,1106,866473,1000,5000,0.1,0.8,300,13121
ft10,1094,976328,500,5000,0.5,0.2,300,62411
ft10,1100,960512,500,5000,0.7,0.1,300,6241
ft10,1050,503245,200,5000,0.1,0.8,300,32021
ft10,1108,862527,1000,5000,0.3,0.6,300,24521
ft10,1081,503245,200,5000,0.1,0.4,300,31981
ft10,1102,866473,1000,5000,0.1,0.6,300,13101
ft10,1090,976328,500,5000,0.6,0.3,300,62471
ft10,1006,503245,100,5000,0.8,0.2,300,31931
ft10,1100,976328,500,5000,0.9,0.1,300,62541
ft10,1095,976328,500,5000,0.8,0.2,300,62531
ft10,1070,503245,100,5000,0.9,0.1,300,31941
ft10,1112,866473,1000,5000,0.1,0.4,300,13081
ft10,1078,976328,500,5000,0.8,0.1,300,62521
ft10,1047,503245,200,5000,0.1,0.1,300,31951
ft10,1082,976328,500,5000,0.7,0.3,300,62511
ft10,1101,960512,500,5000,0.7,0.2,300,6251
ft10,1101,862527,1000,5000,0.4,0.1,300,24541
ft10,1126,976328,500,5000,0.7,0.2,300,62501
ft10,1093,866473,1000,5000,0.1,0.5,300,13091
ft10,1078,503245,200,5000,0.1,0.2,300,31961
ft10,1097,976328,500,5000,0.7,0.1,300,62491
ft10,1092,976328,500,5000,0.6,0.4,300,62481
ft10,1052,503245,200,5000,0.1,0.3,300,31971
ft10,1019,237663,100,5000,0.2,0.5,300,131
ft10,1075,976328,500,5000,0.5,0.1,300,62401
ft10,1090,503245,200,5000,0.1,0.9,300,32031
ft10,1130,862527,1000,5000,0.3,0.5,300,24511
ft10,1091,976328,500,5000,0.4,0.6,300,62391
ft10,1053,503245,200,5000,0.2,0.6,300,32091
ft10,1098,976328,500,5000,0.3,0.4,300,62301
ft10,1103,976328,500,5000,0.3,0.3,300,62291
ft10,1024,237663,100,5000,0.5,0.3,300,321
ft10,1068,503245,200,5000,0.2,0.7,300,32101
ft10,1101,866473,1000,5000,0.2,0.4,300,13171
ft10,1066,976328,500,5000,0.3,0.2,300,62281
ft10,1071,51673,300,5000,0.1,0.7,300,3211
ft10,1084,503245,200,5000,0.2,0.8,300,32111
ft10,1089,976328,500,5000,0.3,0.1,300,62271
ft10,1142,862527,1000,5000,0.3,0.2,300,24481
ft10,1072,976328,500,5000,0.2,0.8,300,62261
ft10,1103,866473,1000,5000,0.2,0.5,300,13181
ft10,1070,503245,200,5000,0.3,0.1,300,32121
ft10,1080,976328,500,5000,0.2,0.7,300,62251
ft10,1112,976328,500,5000,0.2,0.6,300,62241
ft10,1062,503245,200,5000,0.3,0.2,300,32131
ft10,1109,862527,1000,5000,0.3,0.3,300,24491
ft10,1115,862527,1000,5000,0.4,0.2,300,24551
ft10,1108,866473,1000,5000,0.2,0.3,300,13161
ft10,1115,976328,500,5000,0.3,0.5,300,62311
ft10,1127,866473,1000,5000,0.1,0.9,300,13131
ft10,1058,51673,100,5000,0.3,0.4,300,2451
ft10,1056,503245,200,5000,0.2,0.1,300,32041
ft10,1107,976328,500,5000,0.4,0.5,300,62381
ft10,1090,976328,500,5000,0.4,0.4,300,62371
ft10,1105,866473,1000,5000,0.2,0.1,300,13141
ft10,1091,503245,200,5000,0.2,0.2,300,32051
ft10,1096,976328,500,5000,0.4,0.3,300,62361
ft10,1071,976328,500,5000,0.4,0.2,300,62351
ft10,1047,503245,200,5000,0.2,0.3,300,32061
ft10,1099,862527,1000,5000,0.3,0.4,300,24501
ft10,1098,976328,500,5000,0.4,0.1,300,62341
ft10,1105,866473,1000,5000,0.2,0.2,300,13151
ft10,1114,976328,500,5000,0.3,0.7,300,62331
ft10,1067,503245,200,5000,0.2,0.4,300,32071
ft10,1067,976328,500,5000,0.3,0.6,300,62321
ft10,1072,503245,200,5000,0.2,0.5,300,32081
ft10,1115,960512,500,5000,0.6,0.4,300,6231
ft10,1102,976328,500,5000,0.2,0.5,300,62231
ft10,1088,976328,1000,5000,0.1,0.1,300,62551
ft10,1025,503245,100,5000,0.8,0.1,300,31921
ft10,1029,503245,100,5000,0.4,0.4,300,31771
ft10,1080,976328,1000,5000,0.4,0.1,300,62791
ft10,1017,51673,100,5000,0.3,0.5,300,2461
ft10,1118,976328,1000,5000,0.3,0.7,300,62781
ft10,1023,503245,100,5000,0.4,0.5,300,31781
ft10,1096,976328,1000,5000,0.3,0.6,300,62771
ft10,1094,866473,500,5000,0.7,0.1,300,12991
ft10,1098,866473,500,5000,0.6,0.4,300,12981
ft10,1024,503245,100,5000,0.4,0.6,300,31791
ft10,1133,862527,1000,5000,0.5,0.1,300,24601
ft10,1112,976328,1000,5000,0.3,0.4,300,62751
ft10,1103,976328,1000,5000,0.3,0.3,300,62741
ft10,1010,503245,100,5000,0.5,0.1,300,31801
ft10,1117,866473,500,5000,0.7,0.2,300,13001
ft10,1121,976328,1000,5000,0.3,0.2,300,62731
ft10,1097,51673,300,5000,0.1,0.4,300,3181
ft10,1136,976328,1000,5000,0.3,0.5,300,62761
ft10,1090,862527,1000,5000,0.5,0.2,300,24611
ft10,1128,976328,1000,5000,0.4,0.2,300,62801
ft10,1065,503245,100,5000,0.4,0.3,300,31761
ft10,1138,862527,1000,5000,0.5,0.4,300,24631
ft10,1112,866473,500,5000,0.6,0.1,300,12951
ft10,1101,976328,1000,5000,0.5,0.3,300,62871
ft10,1024,503245,100,5000,0.3,0.6,300,31721
ft10,1101,976328,1000,5000,0.5,0.2,300,62861
ft10,1089,976328,1000,5000,0.5,0.1,300,62851
ft10,1109,866473,500,5000,0.6,0.2,300,12961
ft10,1047,503245,100,5000,0.3,0.7,300,31731
ft10,1141,976328,1000,5000,0.4,0.6,300,62841
ft10,1016,503245,100,5000,0.4,0.1,300,31741
ft10,1099,862527,1000,5000,0.5,0.3,300,24621
ft10,1128,976328,1000,5000,0.4,0.5,300,62831
ft10,1027,503245,100,5000,0.4,0.2,300,31751
ft10,1103,976328,1000,5000,0.4,0.4,300,62821
ft10,1116,866473,500,5000,0.6,0.3,300,12971
ft10,1122,976328,1000,5000,0.4,0.3,300,62811
ft10,1099,960512,500,5000,0.8,0.2,300,6281
ft10,1037,503245,100,5000,0.5,0.2,300,31811
ft10,1113,976328,1000,5000,0.3,0.1,300,62721
ft10,1100,237663,300,5000,0.7,0.2,300,1301
ft10,1141,976328,1000,5000,0.2,0.8,300,62711
ft10,1144,862527,1000,5000,0.4,0.4,300,24571
ft10,1037,503245,100,5000,0.6,0.4,300,31881
ft10,1110,976328,1000,5000,0.1,0.8,300,62621
ft10,1098,976328,1000,5000,0.1,0.7,300,62611
ft10,1088,960512,500,5000,0.7,0.3,300,6261
ft10,1095,503245,100,5000,0.7,0.1,300,31891
ft10,1125,866473,1000,5000,0.1,0.1,300,13051
ft10,1120,976328,1000,5000,0.1,0.6,300,62601
ft10,1136,862527,1000,5000,0.4,0.3,300,24561
ft10,1009,503245,100,5000,0.7,0.2,300,31901
ft10,1102,976328,1000,5000,0.1,0.5,300,62591
ft10,1137,976328,1000,5000,0.1,0.4,300,62581
ft10,1107,866473,1000,5000,0.1,0.2,300,13061
ft10,1052,51673,300,5000,0.1,0.5,300,3191
ft10,1075,503245,100,5000,0.7,0.3,300,31911
ft10,1107,976328,1000,5000,0.1,0.3,300,62571
ft10,1118,976328,1000,5000,0.1,0.2,300,62561
ft10,1094,866473,500,5000,0.9,0.1,300,13041
ft10,1069,866473,1000,5000,0.1,0.3,300,13071
ft10,1116,976328,1000,5000,0.1,0.9,300,62631
ft10,1088,976328,1000,5000,0.2,0.1,300,62641
ft10,994,503245,100,5000,0.5,0.3,300,31821
ft10,1114,960512,500,5000,0.8,0.1,300,6271
ft10,1123,866473,500,5000,0.7,0.3,300,13011
ft10,1119,862527,1000,5000,0.4,0.6,300,24591
ft10,1109,976328,1000,5000,0.2,0.7,300,62701
ft10,1024,503245,100,5000,0.5,0.4,300,31831
ft10,1069,976328,1000,5000,0.2,0.6,300,62691
ft10,1089,866473,500,5000,0.8,0.1,300,13021
ft10,1033,503245,100,5000,0.5,0.5,300,31841
ft10,1092,976328,1000,5000,0.2,0.5,300,62681
ft10,1120,976328,1000,5000,0.2,0.4,300,62671
ft10,1010,503245,100,5000,0.6,0.1,300,31851
ft10,1069,862527,1000,5000,0.4,0.5,300,24581
ft10,1133,976328,1000,5000,0.2,0.3,300,62661
ft10,1091,866473,500,5000,0.8,0.2,300,13031
ft10,1046,503245,100,5000,0.6,0.2,300,31861
ft10,1117,976328,1000,5000,0.2,0.2,300,62651
ft10,1054,503245,100,5000,0.6,0.3,300,31871
ft10,1039,503245,100,5000,0.3,0.5,300,31711
ft10,1097,866473,1000,5000,0.2,0.6,300,13191
ft10,1101,862527,1000,5000,0.3,0.1,300,24471
ft10,1072,976328,300,5000,0.2,0.8,300,61811
ft10,1108,960512,500,5000,0.5,0.4,300,6181
ft10,1121,866473,1000,5000,0.5,0.1,300,13351
ft10,1077,503245,300,5000,0.1,0.3,300,32421
ft10,1091,976328,300,5000,0.2,0.7,300,61801
ft10,1077,976328,300,5000,0.2,0.6,300,61791
ft10,1041,503245,300,5000,0.1,0.4,300,32431
ft10,1087,976328,300,5000,0.3,0.1,300,61821
ft10,1075,862527,1000,5000,0.1,0.7,300,24361
ft10,1057,866473,1000,5000,0.5,0.2,300,13361
ft10,1045,503245,300,5000,0.1,0.5,300,32441
ft10,1080,976328,300,5000,0.2,0.4,300,61771
ft10,1041,976328,300,5000,0.2,0.3,300,61761
ft10,1118,866473,1000,5000,0.5,0.3,300,13371
ft10,1078,503245,300,5000,0.1,0.6,300,32451
ft10,1093,976328,300,5000,0.2,0.2,300,61751
ft10,1026,976328,300,5000,0.2,0.5,300,61781
ft10,1093,503245,300,5000,0.1,0.2,300,32411
ft10,1055,51673,300,5000,0.2,0.1,300,3241
ft10,1092,862527,1000,5000,0.1,0.8,300,24371
ft10,1129,862527,1000,5000,0.2,0.1,300,24391
ft10,1047,503245,200,5000,0.7,0.3,300,32361
ft10,1089,976328,300,5000,0.4,0.1,300,61891
ft10,1118,866473,1000,5000,0.4,0.4,300,13321
ft10,1049,976328,300,5000,0.3,0.7,300,61881
ft10,1075,503245,200,5000,0.8,0.1,300,32371
ft10,1070,976328,300,5000,0.3,0.6,300,61871
ft10,1065,503245,200,5000,0.8,0.2,300,32381
ft10,1118,862527,1000,5000,0.1,0.9,300,24381
ft10,1104,976328,300,5000,0.3,0.5,300,61861
ft10,1113,866473,1000,5000,0.4,0.5,300,13331
ft10,1093,976328,300,5000,0.3,0.4,300,61851
ft10,1080,503245,200,5000,0.9,0.1,300,32391
ft10,1088,976328,300,5000,0.3,0.3,300,61841
ft10,1094,976328,300,5000,0.3,0.2,300,61831
ft10,1064,503245,300,5000,0.1,0.1,300,32401
ft10,1116,866473,1000,5000,0.4,0.6,300,13341
ft10,1092,976328,300,5000,0.2,0.1,300,61741
ft10,1067,503245,300,5000,0.1,0.7,300,32461
ft10,1105,862527,1000,5000,0.1,0.6,300,24351
ft10,1057,976328,300,5000,0.1,0.9,300,61731
ft10,1095,866473,1000,5000,0.6,0.2,300,13411
ft10,1093,503245,300,5000,0.2,0.4,300,32521
ft10,1066,976328,200,5000,0.9,0.1,300,61641
ft10,1054,976328,200,5000,0.8,0.2,300,61631
ft10,1047,503245,300,5000,0.2,0.5,300,32531
ft10,1062,976328,200,5000,0.8,0.1,300,61621
ft10,1124,866473,1000,5000,0.6,0.3,300,13421
ft10,1075,503245,300,5000,0.2,0.6,300,32541
ft10,1087,862527,1000,5000,0.1,0.3,300,24321
ft10,1064,976328,200,5000,0.7,0.3,300,61611
ft10,1107,960512,500,5000,0.5,0.2,300,6161
ft10,1081,503245,300,5000,0.2,0.7,300,32551
ft10,1051,976328,200,5000,0.7,0.2,300,61601
ft10,1071,976328,200,5000,0.7,0.1,300,61591
ft10,1102,866473,1000,5000,0.6,0.4,300,13431
ft10,1080,503245,300,5000,0.2,0.8,300,32561
ft10,1063,976328,200,5000,0.6,0.4,300,61581
ft10,1060,976328,300,5000,0.1,0.1,300,61651
ft10,1105,976328,300,5000,0.4,0.2,300,61901
ft10,1098,237663,300,5000,0.9,0.1,300,1341
ft10,1073,976328,300,5000,0.1,0.2,300,61661
ft10,1105,866473,1000,5000,0.5,0.4,300,13381
ft10,1093,503245,300,5000,0.1,0.8,300,32471
ft10,1065,976328,300,5000,0.1,0.8,300,61721
ft10,1086,976328,300,5000,0.1,0.7,300,61711
ft10,1110,960512,500,5000,0.5,0.3,300,6171
ft10,1090,503245,300,5000,0.1,0.9,300,32481
ft10,1070,976328,300,5000,0.1,0.6,300,61701
ft10,1120,866473,1000,5000,0.5,0.5,300,13391
ft10,1114,862527,1000,5000,0.1,0.5,300,24341
ft10,1102,503245,300,5000,0.2,0.1,300,32491
ft10,1106,976328,300,5000,0.1,0.5,300,61691
ft10,1033,976328,300,5000,0.1,0.4,300,61681
ft10,1064,503245,300,5000,0.2,0.2,300,32501
ft10,1107,866473,1000,5000,0.6,0.1,300,13401
ft10,1079,976328,300,5000,0.1,0.3,300,61671
ft10,1086,51673,300,5000,0.2,0.2,300,3251
ft10,1054,503245,300,5000,0.2,0.3,300,32511
ft10,1112,862527,1000,5000,0.1,0.4,300,24331
ft10,1048,503245,200,5000,0.3,0.3,300,32141
ft10,1074,503245,200,5000,0.7,0.2,300,32351
ft10,1086,960512,500,5000,0.5,0.5,300,6191
ft10,1092,976328,500,5000,0.1,0.4,300,62131
ft10,1066,503245,200,5000,0.4,0.2,300,32201
ft10,1078,976328,500,5000,0.1,0.3,300,62121
ft10,1092,866473,1000,5000,0.3,0.2,300,13231
ft10,1095,51673,300,5000,0.1,0.8,300,3221
ft10,1064,503245,200,5000,0.4,0.3,300,32211
ft10,1093,976328,500,5000,0.1,0.2,300,62111
ft10,1091,976328,500,5000,0.1,0.5,300,62141
ft10,1117,862527,1000,5000,0.2,0.6,300,24441
ft10,1075,503245,200,5000,0.4,0.4,300,32221
ft10,1104,976328,500,5000,0.1,0.1,300,62101
ft10,1034,237663,200,5000,0.3,0.1,300,621
ft10,1107,866473,1000,5000,0.3,0.3,300,13241
ft10,1078,976328,300,5000,0.9,0.1,300,62091
ft10,1047,503245,200,5000,0.4,0.5,300,32231
ft10,1102,976328,300,5000,0.8,0.2,300,62081
ft10,1093,960512,500,5000,0.6,0.2,300,6211
ft10,1129,862527,1000,5000,0.2,0.7,300,24451
ft10,1087,503245,200,5000,0.4,0.1,300,32191
ft10,1118,866473,1000,5000,0.3,0.1,300,13221
ft10,1068,976328,500,5000,0.2,0.4,300,62221
ft10,1120,976328,500,5000,0.2,0.3,300,62211
ft10,1087,960512,500,5000,0.6,0.3,300,6221
ft10,1070,503245,200,5000,0.3,0.4,300,32151
ft10,1090,976328,500,5000,0.2,0.2,300,62201
ft10,1107,866473,1000,5000,0.2,0.7,300,13201
ft10,1074,503245,200,5000,0.3,0.5,300,32161
ft10,1097,976328,500,5000,0.2,0.1,300,62191
ft10,1099,862527,1000,5000,0.2,0.8,300,24461
ft10,1100,237663,300,5000,0.8,0.1,300,1321
ft10,1093,976328,500,5000,0.1,0.9,300,62181
ft10,1042,503245,200,5000,0.3,0.6,300,32171
ft10,1120,866473,1000,5000,0.2,0.8,300,13211
ft10,1087,976328,500,5000,0.1,0.8,300,62171
ft10,1045,503245,200,5000,0.3,0.7,300,32181
ft10,1103,976328,500,5000,0.1,0.7,300,62161
ft10,1051,976328,500,5000,0.1,0.6,300,62151
ft10,1070,503245,200,5000,0.4,0.6,300,32241
ft10,1057,976328,300,5000,0.8,0.1,300,62071
ft10,1066,866473,1000,5000,0.3,0.4,300,13251
ft10,1099,862527,1000,5000,0.2,0.5,300,24431
ft10,1010,51673,100,5000,0.3,0.3,300,2441
ft10,1025,976328,300,5000,0.5,0.3,300,61971
ft10,1119,866473,1000,5000,0.4,0.1,300,13291
ft10,1081,51673,300,5000,0.1,0.9,300,3231
ft10,1059,503245,200,5000,0.6,0.2,300,32311
ft10,1085,976328,300,5000,0.5,0.2,300,61961
ft10,1078,976328,300,5000,0.5,0.1,300,61951
ft10,1076,503245,200,5000,0.6,0.3,300,32321
ft10,1104,862527,1000,5000,0.2,0.2,300,24401
ft10,1090,976328,300,5000,0.4,0.6,300,61941
ft10,1119,866473,1000,5000,0.4,0.2,300,13301
ft10,1084,503245,200,5000,0.6,0.4,300,32331
ft10,1110,976328,300,5000,0.4,0.5,300,61931
ft10,1088,503245,200,5000,0.7,0.1,300,32341
ft10,1094,976328,300,5000,0.4,0.4,300,61921
ft10,1049,237663,300,5000,0.8,0.2,300,1331
ft10,1083,976328,300,5000,0.4,0.3,300,61911
ft10,1101,976328,300,5000,0.5,0.4,300,61981
ft10,1101,866473,1000,5000,0.4,0.3,300,13311
ft10,1023,503245,200,5000,0.6,0.1,300,32301
ft10,1117,866473,1000,5000,0.3,0.7,300,13281
ft10,1041,503245,200,5000,0.5,0.1,300,32251
ft10,1088,976328,300,5000,0.7,0.3,300,62061
ft10,1082,976328,300,5000,0.7,0.2,300,62051
ft10,1109,976328,300,5000,0.7,0.1,300,62041
ft10,1049,503245,200,5000,0.5,0.2,300,32261
ft10,1120,866473,1000,5000,0.3,0.5,300,13261
ft10,1076,976328,300,5000,0.6,0.4,300,62031
ft10,1039,503245,200,5000,0.5,0.3,300,32271
ft10,1132,862527,1000,5000,0.2,0.4,300,24421
ft10,1071,976328,300,5000,0.6,0.3,300,62021
ft10,1099,866473,1000,5000,0.3,0.6,300,13271
ft10,1089,503245,200,5000,0.5,0.4,300,32281
ft10,1081,976328,300,5000,0.6,0.2,300,62011
ft10,1075,960512,500,5000,0.6,0.1,300,6201
ft10,1086,976328,300,5000,0.6,0.1,300,62001
ft10,1056,503245,200,5000,0.5,0.5,300,32291
ft10,1075,976328,300,5000,0.5,0.5,300,61991
ft10,1113,862527,1000,5000,0.2,0.3,300,24411
ft10,1121,503245,1000,5000,0.2,0.4,300,33421
ft10,1033,363322,100,5000,0.4,0.2,300,65501
ft10,1119,960512,1000,5000,0.4,0.2,300,6551
ft10,1040,858887,200,5000,0.4,0.2,300,27701
ft10,1103,79858,500,5000,0.2,0.8,300,8261
ft10,1088,79858,500,5000,0.2,0.7,300,8251
ft10,1106,876491,500,5000,0.5,0.1,300,10651
ft10,1048,51673,200,5000,0.1,0.8,300,2771
ft10,1062,858887,200,5000,0.4,0.3,300,27711
ft10,1111,79858,500,5000,0.2,0.6,300,8241
ft10,1098,79858,500,5000,0.3,0.1,300,8271
ft10,1069,271006,500,5000,0.1,0.4,300,26131
ft10,1089,79858,500,5000,0.2,0.5,300,8231
ft10,1098,79858,500,5000,0.2,0.4,300,8221
ft10,1094,876491,500,5000,0.5,0.2,300,10661
ft10,1079,858887,200,5000,0.4,0.5,300,27731
ft10,1105,79858,500,5000,0.2,0.3,300,8211
ft10,1053,237663,200,5000,0.6,0.3,300,821
ft10,1084,858887,200,5000,0.4,0.6,300,27741
ft10,1074,858887,200,5000,0.4,0.4,300,27721
ft10,1102,876491,500,5000,0.4,0.6,300,10641
ft10,1030,858887,200,5000,0.4,0.1,300,27691
ft10,1098,79858,500,5000,0.3,0.2,300,8281
ft10,1028,858887,200,5000,0.3,0.3,300,27641
ft10,1090,79858,500,5000,0.4,0.2,300,8351
ft10,1095,79858,500,5000,0.4,0.1,300,8341
ft10,1066,858887,200,5000,0.3,0.4,300,27651
ft10,1072,79858,500,5000,0.3,0.7,300,8331
ft10,1104,876491,500,5000,0.4,0.4,300,10621
ft10,1065,858887,200,5000,0.3,0.5,300,27661
ft10,1089,79858,500,5000,0.3,0.6,300,8321
ft10,1107,271006,500,5000,0.1,0.6,300,26151
ft10,1115,79858,500,5000,0.3,0.5,300,8311
ft10,1067,237663,200,5000,0.6,0.4,300,831
ft10,1035,858887,200,5000,0.3,0.6,300,27671
ft10,1080,876491,500,5000,0.4,0.5,300,10631
ft10,1098,79858,500,5000,0.3,0.4,300,8301
ft10,1103,858887,200,5000,0.3,0.7,300,27681
ft10,1111,79858,500,5000,0.3,0.3,300,8291
ft10,1097,271006,500,5000,0.1,0.5,300,26141
ft10,1078,271006,500,5000,0.1,0.3,300,26121
ft10,1105,271006,500,5000,0.1,0.7,300,26161
ft10,1100,79858,500,5000,0.2,0.2,300,8201
ft10,1120,79858,500,5000,0.2,0.1,300,8191
ft10,1071,79858,500,5000,0.1,0.1,300,8101
ft10,1037,237663,100,5000,0.4,0.3,300,261
ft10,1043,237663,100,5000,0.1,0.9,300,81
ft10,1071,237663,300,5000,0.3,0.1,300,1071
ft10,1068,51673,200,5000,0.1,0.9,300,2781
ft10,1092,858887,200,5000,0.6,0.2,300,27811
ft10,1106,876491,500,5000,0.6,0.2,300,10711
ft10,1066,237663,200,5000,0.6,0.2,300,811
ft10,1089,79858,300,5000,0.9,0.1,300,8091
ft10,1101,79858,300,5000,0.8,0.2,300,8081
ft10,1086,271006,300,5000,0.9,0.1,300,26091
ft10,1066,79858,300,5000,0.8,0.1,300,8071
ft10,1101,876491,500,5000,0.6,0.3,300,10721
ft10,1027,858887,200,5000,0.6,0.4,300,27831
ft10,1075,79858,300,5000,0.7,0.3,300,8061
ft10,1050,79858,300,5000,0.7,0.2,300,8051
ft10,1089,858887,200,5000,0.6,0.3,300,27821
ft10,1058,858887,200,5000,0.6,0.1,300,27801
ft10,1113,79858,500,5000,0.1,0.2,300,8111
ft10,1099,271006,500,5000,0.1,0.1,300,26101
ft10,1059,858887,200,5000,0.5,0.1,300,27751
ft10,1069,79858,500,5000,0.1,0.9,300,8181
ft10,1074,876491,500,5000,0.5,0.4,300,10681
ft10,1110,79858,500,5000,0.1,0.8,300,8171
ft10,1044,858887,200,5000,0.5,0.2,300,27761
ft10,1118,79858,500,5000,0.1,0.7,300,8161
ft10,1053,271006,500,5000,0.1,0.2,300,26111
ft10,1067,858887,200,5000,0.5,0.3,300,27771
ft10,1110,79858,500,5000,0.1,0.6,300,8151
ft10,1077,876491,500,5000,0.5,0.5,300,10691
ft10,1038,51673,100,5000,0.6,0.2,300,2611
ft10,1082,79858,500,5000,0.1,0.5,300,8141
